,compound,neg,neu,pos,published
367,0.0,0.0,0.0,0.0,2018-05-19T11:47:00.000+03:00
368,0.0,0.0,1.0,0.0,2018-05-19T11:46:00.000+03:00
369,0.4404,0.0,0.903,0.097,2018-05-19T11:45:00.000+03:00
370,0.4404,0.0,0.903,0.097,2018-05-19T11:44:00.000+03:00
371,0.0,0.0,0.0,0.0,2018-05-19T11:43:00.000+03:00
372,0.4404,0.0,0.903,0.097,2018-05-19T11:43:00.000+03:00
373,0.0,0.0,0.0,0.0,2018-05-19T11:41:00.000+03:00
374,0.0,0.0,1.0,0.0,2018-05-19T11:40:00.000+03:00
375,0.4404,0.0,0.903,0.097,2018-05-19T11:39:00.000+03:00
376,0.9806,0.027,0.859,0.114,2018-05-19T11:37:00.000+03:00
377,0.4404,0.0,0.903,0.097,2018-05-19T11:37:00.000+03:00
378,0.788,0.057,0.719,0.224,2018-05-19T11:36:00.000+03:00
379,0.4404,0.0,0.903,0.097,2018-05-19T11:36:00.000+03:00
380,0.4404,0.0,0.903,0.097,2018-05-19T11:34:00.000+03:00
381,0.0,0.0,1.0,0.0,2018-05-19T11:34:00.000+03:00
382,0.4404,0.0,0.903,0.097,2018-05-19T11:34:00.000+03:00
383,0.4404,0.0,0.903,0.097,2018-05-19T11:33:00.000+03:00
384,0.4404,0.0,0.903,0.097,2018-05-19T11:33:00.000+03:00
385,0.4404,0.0,0.903,0.097,2018-05-19T11:32:00.000+03:00
386,0.875,0.0,0.891,0.109,2018-05-19T11:31:00.000+03:00
387,0.0,0.0,1.0,0.0,2018-05-19T11:31:00.000+03:00
388,0.4404,0.0,0.903,0.097,2018-05-19T11:31:00.000+03:00
389,0.4404,0.0,0.903,0.097,2018-05-19T11:30:00.000+03:00
390,0.0,0.0,1.0,0.0,2018-05-19T11:29:00.000+03:00
391,0.4404,0.0,0.903,0.097,2018-05-19T11:28:00.000+03:00
392,-0.7964,0.127,0.822,0.051,2018-05-19T11:28:00.000+03:00
393,0.4404,0.0,0.903,0.097,2018-05-19T11:28:00.000+03:00
394,0.0,0.0,1.0,0.0,2018-05-19T11:27:00.000+03:00
395,0.4404,0.0,0.903,0.097,2018-05-19T11:27:00.000+03:00
396,0.4404,0.0,0.903,0.097,2018-05-19T11:25:00.000+03:00
397,0.4404,0.0,0.903,0.097,2018-05-19T11:24:00.000+03:00
398,-0.7531,0.163,0.756,0.081,2018-05-19T11:24:00.000+03:00
399,0.4404,0.0,0.903,0.097,2018-05-19T11:23:00.000+03:00
400,0.9922,0.019,0.834,0.147,2018-05-12T14:55:00.000+03:00
401,0.0,0.0,1.0,0.0,2018-05-12T14:53:00.000+03:00
402,0.8908,0.0,0.769,0.231,2018-05-12T14:50:00.000+03:00
403,0.9452,0.036,0.808,0.156,2018-05-12T14:45:00.000+03:00
404,-0.6542,0.096,0.86,0.044,2018-05-12T14:41:00.000+03:00
405,0.4696,0.038,0.87,0.092,2018-05-12T14:35:00.000+03:00
406,-0.5904,0.124,0.876,0.0,2018-05-12T14:31:00.000+03:00
407,0.9877,0.018,0.879,0.103,2018-05-12T14:29:00.000+03:00
408,0.9896,0.0,0.776,0.224,2018-05-12T14:23:00.000+03:00
409,0.5647,0.0,0.987,0.013,2018-05-12T14:23:00.000+03:00
410,-0.872,0.084,0.842,0.075,2018-05-12T14:15:00.000+03:00
411,0.0,0.0,1.0,0.0,2018-05-12T14:15:00.000+03:00
412,0.9833,0.072,0.83,0.097,2018-05-12T14:13:00.000+03:00
413,0.9081,0.0,0.909,0.091,2018-05-12T14:12:00.000+03:00
414,0.7096,0.029,0.91,0.061,2018-05-12T14:10:00.000+03:00
415,0.3182,0.0,0.465,0.535,2018-05-12T14:08:00.000+03:00
416,0.6597,0.0,0.965,0.035,2018-05-12T14:08:00.000+03:00
417,0.7637,0.123,0.524,0.353,2018-05-12T14:03:00.000+03:00
418,0.9648,0.021,0.893,0.086,2018-05-12T14:02:00.000+03:00
419,0.8479,0.03,0.911,0.06,2018-05-12T14:01:00.000+03:00
420,0.0,0.0,1.0,0.0,2018-05-12T14:01:00.000+03:00
421,0.9785,0.004,0.905,0.091,2018-05-12T13:59:00.000+03:00
422,-0.5739,0.059,0.923,0.017,2018-05-12T13:59:00.000+03:00
423,0.128,0.0,0.981,0.019,2018-05-12T13:56:00.000+03:00
424,0.0,0.0,0.0,0.0,2018-05-12T13:56:00.000+03:00
425,0.5859,0.0,0.858,0.142,2018-05-12T13:54:00.000+03:00
426,0.8858,0.076,0.63,0.294,2018-05-12T13:54:00.000+03:00
427,0.0,0.0,1.0,0.0,2018-05-12T13:51:00.000+03:00
428,0.7935,0.022,0.935,0.043,2018-05-12T13:49:00.000+03:00
429,-0.5106,0.202,0.798,0.0,2018-05-12T13:43:00.000+03:00
430,0.7437,0.054,0.769,0.177,2018-05-12T13:43:00.000+03:00
431,0.0,0.0,1.0,0.0,2018-05-12T13:42:00.000+03:00
432,0.5374,0.199,0.543,0.257,2018-05-12T13:40:00.000+03:00
433,0.4574,0.002,0.992,0.005,2018-05-12T13:39:00.000+03:00
434,0.0,0.0,0.0,0.0,2018-05-12T13:39:00.000+03:00
435,0.984,0.068,0.827,0.105,2018-05-12T13:35:00.000+03:00
436,0.6786,0.034,0.888,0.078,2018-05-12T13:35:00.000+03:00
437,0.5007,0.0,0.913,0.087,2018-05-12T13:31:00.000+03:00
438,0.9914,0.032,0.852,0.117,2018-05-12T13:29:00.000+03:00
439,0.0,0.0,1.0,0.0,2018-05-12T13:26:00.000+03:00
440,-0.4767,0.208,0.692,0.101,2018-05-12T13:24:00.000+03:00
441,0.9042,0.0,0.848,0.152,2018-05-12T13:19:00.000+03:00
442,-0.4724,0.339,0.661,0.0,2018-05-12T13:15:00.000+03:00
443,0.9423,0.055,0.852,0.093,2018-05-12T13:15:00.000+03:00
444,0.2132,0.088,0.811,0.101,2018-05-12T13:12:00.000+03:00
445,0.2023,0.035,0.923,0.043,2018-05-12T13:02:00.000+03:00
446,0.1739,0.074,0.831,0.095,2018-05-12T13:02:00.000+03:00
447,-0.2962,0.161,0.705,0.134,2018-05-12T13:01:00.000+03:00
448,0.9806,0.055,0.822,0.123,2018-05-12T13:01:00.000+03:00
449,0.0,0.0,1.0,0.0,2018-05-12T12:56:00.000+03:00
450,0.8593,0.045,0.877,0.078,2018-05-12T12:55:00.000+03:00
451,0.9833,0.032,0.861,0.107,2018-05-12T12:55:00.000+03:00
452,0.9956,0.029,0.866,0.105,2018-05-12T12:55:00.000+03:00
453,0.9969,0.01,0.891,0.099,2018-05-12T12:55:00.000+03:00
454,0.9912,0.012,0.879,0.11,2018-05-12T12:55:00.000+03:00
455,0.8176,0.019,0.895,0.086,2018-05-12T12:47:00.000+03:00
456,0.8176,0.019,0.895,0.086,2018-05-12T12:47:00.000+03:00
457,0.8176,0.019,0.895,0.086,2018-05-12T12:47:00.000+03:00
458,0.8176,0.019,0.895,0.086,2018-05-12T12:47:00.000+03:00
459,0.852,0.073,0.831,0.096,2018-05-12T12:46:00.000+03:00
460,0.8934,0.041,0.836,0.123,2018-05-12T12:46:00.000+03:00
461,0.8332,0.0,0.901,0.099,2018-05-12T12:46:00.000+03:00
462,0.7784,0.076,0.828,0.096,2018-05-12T12:45:00.000+03:00
463,0.9575,0.014,0.91,0.076,2018-05-12T12:45:00.000+03:00
464,0.4588,0.101,0.696,0.204,2018-05-12T12:45:00.000+03:00
465,0.9611,0.061,0.844,0.095,2018-05-12T12:43:00.000+03:00
466,0.8076,0.073,0.832,0.095,2018-05-12T12:41:00.000+03:00
467,0.8318,0.075,0.829,0.096,2018-05-12T12:41:00.000+03:00
468,0.0,0.0,0.0,0.0,2018-05-12T12:37:00.000+03:00
469,0.5898,0.155,0.556,0.289,2018-05-12T12:37:00.000+03:00
470,0.0,0.0,1.0,0.0,2018-05-12T12:36:00.000+03:00
471,0.8225,0.0,0.765,0.235,2018-05-12T12:36:00.000+03:00
472,0.8798,0.048,0.82,0.133,2018-05-12T12:35:00.000+03:00
473,0.8265,0.026,0.828,0.146,2018-05-12T12:34:00.000+03:00
474,0.0,0.0,0.0,0.0,2018-05-12T12:32:00.000+03:00
475,-0.3542,0.03,0.949,0.02,2018-05-12T12:31:00.000+03:00
476,0.9796,0.039,0.873,0.087,2018-05-12T12:30:00.000+03:00
477,0.0,0.0,1.0,0.0,2018-05-12T12:26:00.000+03:00
478,0.0,0.0,0.0,0.0,2018-05-12T12:25:00.000+03:00
479,0.6486,0.0,0.868,0.132,2018-05-12T12:21:00.000+03:00
480,0.7184,0.024,0.91,0.066,2018-05-12T12:19:00.000+03:00
481,-0.928,0.231,0.695,0.074,2018-05-12T12:17:00.000+03:00
482,-0.128,0.076,0.844,0.08,2018-05-12T12:16:00.000+03:00
483,-0.5471,0.066,0.86,0.073,2018-05-12T12:16:00.000+03:00
484,0.2944,0.0,0.93,0.07,2018-05-12T12:16:00.000+03:00
485,-0.6649,0.068,0.856,0.076,2018-05-12T12:13:00.000+03:00
486,0.9575,0.016,0.899,0.085,2018-05-12T12:13:00.000+03:00
487,0.6486,0.0,0.926,0.074,2018-05-12T12:12:00.000+03:00
488,0.0,0.0,1.0,0.0,2018-05-12T12:11:00.000+03:00
489,0.9559,0.022,0.917,0.06,2018-05-12T12:10:00.000+03:00
490,0.0,0.0,1.0,0.0,2018-05-12T12:10:00.000+03:00
491,0.9575,0.014,0.911,0.075,2018-05-12T12:05:00.000+03:00
492,0.9575,0.015,0.9,0.084,2018-05-12T12:05:00.000+03:00
493,0.8891,0.042,0.829,0.129,2018-05-12T12:02:00.000+03:00
494,0.0,0.0,1.0,0.0,2018-05-12T12:02:00.000+03:00
495,0.9768,0.019,0.884,0.096,2018-05-12T12:02:00.000+03:00
496,0.4466,0.0,0.916,0.084,2018-05-12T12:02:00.000+03:00
497,0.9575,0.013,0.913,0.073,2018-05-12T12:02:00.000+03:00
498,0.9575,0.013,0.913,0.073,2018-05-12T12:02:00.000+03:00
499,0.4466,0.0,0.916,0.084,2018-05-12T12:02:00.000+03:00
500,0.5106,0.023,0.92,0.057,2018-05-21T11:10:00.000+03:00
501,0.9377,0.029,0.877,0.094,2018-05-21T11:09:00.000+03:00
502,0.0,0.0,0.0,0.0,2018-05-21T11:07:00.000+03:00
503,0.8159,0.031,0.9,0.069,2018-05-21T11:03:00.000+03:00
504,0.0,0.0,1.0,0.0,2018-05-21T11:02:00.000+03:00
505,0.3291,0.0,0.882,0.118,2018-05-21T11:01:00.000+03:00
506,0.865,0.021,0.791,0.188,2018-05-21T11:01:00.000+03:00
507,-0.5719,0.162,0.756,0.082,2018-05-21T11:00:00.000+03:00
508,0.3182,0.114,0.675,0.211,2018-05-21T11:00:00.000+03:00
509,0.0,0.0,1.0,0.0,2018-05-21T11:00:00.000+03:00
510,0.8978,0.047,0.871,0.082,2018-05-21T10:59:00.000+03:00
511,0.0,0.0,1.0,0.0,2018-05-21T10:52:00.000+03:00
512,0.9161,0.034,0.769,0.197,2018-05-21T10:44:00.000+03:00
513,0.7783,0.057,0.803,0.14,2018-05-21T10:41:00.000+03:00
514,-0.5106,0.028,0.955,0.016,2018-05-21T10:40:00.000+03:00
515,0.0516,0.005,0.988,0.007,2018-05-21T10:40:00.000+03:00
516,0.9823,0.008,0.864,0.128,2018-05-21T10:37:00.000+03:00
517,0.7399,0.0,0.853,0.147,2018-05-21T10:36:00.000+03:00
518,-0.848,0.088,0.884,0.027,2018-05-21T10:35:00.000+03:00
519,0.0,0.0,0.0,0.0,2018-05-21T10:35:00.000+03:00
520,0.0,0.0,0.0,0.0,2018-05-21T10:35:00.000+03:00
521,0.0,0.0,0.0,0.0,2018-05-21T10:35:00.000+03:00
522,0.0,0.0,0.0,0.0,2018-05-21T10:33:00.000+03:00
523,0.0,0.0,0.0,0.0,2018-05-21T10:31:00.000+03:00
524,0.0,0.0,1.0,0.0,2018-05-21T10:29:00.000+03:00
525,0.0,0.0,1.0,0.0,2018-05-21T10:27:00.000+03:00
526,0.6124,0.0,0.902,0.098,2018-05-21T10:26:00.000+03:00
527,0.889,0.067,0.841,0.092,2018-05-21T10:25:00.000+03:00
528,0.0,0.0,1.0,0.0,2018-05-21T10:23:00.000+03:00
529,-0.8557,0.107,0.829,0.065,2018-05-21T10:20:00.000+03:00
530,0.0,0.0,1.0,0.0,2018-05-21T10:13:00.000+03:00
531,0.9385,0.036,0.922,0.042,2018-05-21T10:13:00.000+03:00
532,-0.3736,0.066,0.908,0.026,2018-05-21T10:12:00.000+03:00
533,-0.9045,0.111,0.815,0.074,2018-05-21T10:12:00.000+03:00
534,0.0,0.0,1.0,0.0,2018-05-21T10:11:00.000+03:00
535,0.6597,0.0,0.748,0.252,2018-05-21T10:11:00.000+03:00
536,0.9547,0.01,0.873,0.117,2018-05-21T10:09:00.000+03:00
537,0.3818,0.0,0.929,0.071,2018-05-21T10:06:00.000+03:00
538,0.8821,0.02,0.874,0.105,2018-05-21T10:03:00.000+03:00
539,0.5399,0.11,0.768,0.123,2018-05-21T10:03:00.000+03:00
540,-0.4588,0.167,0.833,0.0,2018-05-21T10:03:00.000+03:00
541,-0.3241,0.107,0.825,0.068,2018-05-21T10:03:00.000+03:00
542,-0.4588,0.167,0.833,0.0,2018-05-21T10:01:00.000+03:00
543,0.9909,0.082,0.76,0.158,2018-05-21T10:01:00.000+03:00
544,0.9803,0.01,0.908,0.082,2018-05-21T10:00:00.000+03:00
545,0.9905,0.081,0.765,0.154,2018-05-21T10:00:00.000+03:00
546,0.743,0.031,0.844,0.124,2018-05-21T09:57:00.000+03:00
547,0.9231,0.0,0.895,0.105,2018-05-21T09:51:00.000+03:00
548,0.9231,0.0,0.895,0.105,2018-05-21T09:47:00.000+03:00
549,0.9231,0.0,0.891,0.109,2018-05-21T09:47:00.000+03:00
550,0.7139,0.052,0.824,0.124,2018-05-21T09:47:00.000+03:00
551,-0.5106,0.075,0.925,0.0,2018-05-21T09:43:00.000+03:00
552,-0.9817,0.122,0.779,0.099,2018-05-21T09:41:00.000+03:00
553,0.0,0.0,1.0,0.0,2018-05-21T09:35:00.000+03:00
554,0.2764,0.11,0.743,0.148,2018-05-21T09:34:00.000+03:00
555,0.9975,0.013,0.824,0.163,2018-05-21T09:33:00.000+03:00
556,0.9975,0.013,0.824,0.163,2018-05-21T09:33:00.000+03:00
557,-0.7269,0.091,0.874,0.035,2018-05-21T09:31:00.000+03:00
558,0.2732,0.0,0.861,0.139,2018-05-21T09:28:00.000+03:00
559,0.3818,0.075,0.726,0.199,2018-05-21T09:25:00.000+03:00
560,0.7457,0.046,0.811,0.142,2018-05-21T09:25:00.000+03:00
561,0.8722,0.021,0.871,0.108,2018-05-21T09:22:00.000+03:00
562,0.9477,0.024,0.876,0.1,2018-05-21T09:20:00.000+03:00
563,-0.9153,0.115,0.849,0.035,2018-05-21T09:12:00.000+03:00
564,0.0,0.0,1.0,0.0,2018-05-21T09:11:00.000+03:00
565,0.4767,0.019,0.89,0.091,2018-05-21T09:09:00.000+03:00
566,0.0,0.0,1.0,0.0,2018-05-21T09:08:00.000+03:00
567,0.0,0.0,1.0,0.0,2018-05-21T09:01:00.000+03:00
568,0.0,0.0,1.0,0.0,2018-05-21T08:59:00.000+03:00
569,-0.9413,0.1,0.9,0.0,2018-05-21T08:54:00.000+03:00
570,0.9826,0.0,0.663,0.337,2018-05-21T08:52:00.000+03:00
571,-0.965,0.201,0.781,0.019,2018-05-21T08:43:00.000+03:00
572,0.9231,0.0,0.892,0.108,2018-05-21T08:42:00.000+03:00
573,0.2376,0.039,0.907,0.053,2018-05-21T08:39:00.000+03:00
574,0.9967,0.04,0.881,0.079,2018-05-21T08:39:00.000+03:00
575,0.0,0.0,1.0,0.0,2018-05-21T08:36:00.000+03:00
576,0.0,0.0,1.0,0.0,2018-05-21T08:30:00.000+03:00
577,0.9886,0.021,0.807,0.171,2018-05-21T08:24:00.000+03:00
578,0.9482,0.0,0.748,0.252,2018-05-21T08:23:00.000+03:00
579,-0.7096,0.019,0.977,0.004,2018-05-21T08:19:00.000+03:00
580,0.8858,0.0,0.811,0.189,2018-05-21T08:19:00.000+03:00
581,-0.204,0.186,0.69,0.124,2018-05-21T08:16:00.000+03:00
582,0.9029,0.0,0.841,0.159,2018-05-21T08:16:00.000+03:00
583,-0.4019,0.043,0.937,0.02,2018-05-21T08:14:00.000+03:00
584,-0.6908,0.135,0.815,0.05,2018-05-21T08:05:00.000+03:00
585,0.8248,0.03,0.912,0.057,2018-05-21T08:02:00.000+03:00
586,-0.1174,0.127,0.754,0.119,2018-05-21T07:59:00.000+03:00
587,0.0,0.0,1.0,0.0,2018-05-21T07:56:00.000+03:00
588,0.0,0.0,0.0,0.0,2018-05-21T07:54:00.000+03:00
589,0.8647,0.026,0.871,0.102,2018-05-21T07:53:00.000+03:00
590,0.6486,0.0,0.765,0.235,2018-05-21T07:52:00.000+03:00
591,-0.0772,0.202,0.634,0.163,2018-05-21T07:51:00.000+03:00
592,-0.0772,0.139,0.727,0.134,2018-05-21T07:50:00.000+03:00
593,-0.2656,0.015,0.975,0.011,2018-05-21T07:50:00.000+03:00
594,0.9829,0.01,0.905,0.085,2018-05-21T07:49:00.000+03:00
595,0.6249,0.057,0.817,0.126,2018-05-21T07:46:00.000+03:00
596,0.0,0.0,0.0,0.0,2018-05-21T07:46:00.000+03:00
597,0.9524,0.063,0.852,0.085,2018-05-21T07:44:00.000+03:00
598,0.0,0.0,0.0,0.0,2018-05-21T07:44:00.000+03:00
599,0.9417,0.022,0.736,0.242,2018-05-21T07:40:00.000+03:00
600,0.9392,0.078,0.745,0.177,2018-05-23T15:28:00.000+03:00
601,0.9344,0.044,0.811,0.145,2018-05-23T15:27:00.000+03:00
602,0.9644,0.079,0.726,0.195,2018-05-23T15:27:00.000+03:00
603,0.9042,0.0,0.906,0.094,2018-05-23T15:23:00.000+03:00
604,0.6696,0.0,0.932,0.068,2018-05-23T15:21:00.000+03:00
605,0.8225,0.0,0.862,0.138,2018-05-23T15:16:00.000+03:00
606,0.7783,0.034,0.872,0.094,2018-05-23T15:15:00.000+03:00
607,0.9991,0.046,0.79,0.165,2018-05-23T15:15:00.000+03:00
608,0.9944,0.006,0.932,0.063,2018-05-23T15:14:00.000+03:00
609,-0.7579,0.092,0.908,0.0,2018-05-23T15:14:00.000+03:00
610,0.0,0.0,0.0,0.0,2018-05-23T15:12:00.000+03:00
611,0.9666,0.028,0.852,0.12,2018-05-23T15:12:00.000+03:00
612,0.8967,0.05,0.863,0.087,2018-05-23T15:12:00.000+03:00
613,0.0,0.0,0.0,0.0,2018-05-23T15:10:00.000+03:00
614,0.0,0.0,0.0,0.0,2018-05-23T15:09:00.000+03:00
615,0.6908,0.071,0.729,0.2,2018-05-23T15:09:00.000+03:00
616,0.0,0.0,1.0,0.0,2018-05-23T15:09:00.000+03:00
617,0.0,0.0,0.0,0.0,2018-05-23T15:07:00.000+03:00
618,-0.1761,0.039,0.961,0.0,2018-05-23T15:07:00.000+03:00
619,0.0,0.0,0.0,0.0,2018-05-23T15:06:00.000+03:00
620,0.358,0.079,0.841,0.08,2018-05-23T15:06:00.000+03:00
621,0.0,0.0,0.0,0.0,2018-05-23T15:05:00.000+03:00
622,0.296,0.139,0.717,0.143,2018-05-23T15:05:00.000+03:00
623,-0.0,0.016,0.967,0.016,2018-05-23T15:05:00.000+03:00
624,0.5106,0.0,0.883,0.117,2018-05-23T15:04:00.000+03:00
625,0.9198,0.0,0.836,0.164,2018-05-23T15:03:00.000+03:00
626,0.4588,0.06,0.88,0.06,2018-05-23T15:01:00.000+03:00
627,-0.8885,0.038,0.957,0.005,2018-05-23T15:00:00.000+03:00
628,0.9953,0.038,0.847,0.116,2018-05-23T15:00:00.000+03:00
629,0.9948,0.038,0.847,0.114,2018-05-23T15:00:00.000+03:00
630,0.0,0.0,1.0,0.0,2018-05-23T15:00:00.000+03:00
631,0.3795,0.042,0.917,0.041,2018-05-23T15:00:00.000+03:00
632,0.8225,0.0,0.885,0.115,2018-05-23T14:59:00.000+03:00
633,0.4939,0.0,0.901,0.099,2018-05-23T14:58:00.000+03:00
634,0.0,0.0,1.0,0.0,2018-05-23T14:58:00.000+03:00
635,0.0,0.0,1.0,0.0,2018-05-23T14:58:00.000+03:00
636,0.0,0.0,1.0,0.0,2018-05-23T14:54:00.000+03:00
637,0.6369,0.0,0.864,0.136,2018-05-23T14:53:00.000+03:00
638,0.7964,0.0,0.809,0.191,2018-05-23T14:48:00.000+03:00
639,0.0,0.0,1.0,0.0,2018-05-23T14:48:00.000+03:00
640,0.0,0.0,0.0,0.0,2018-05-23T14:44:00.000+03:00
641,0.9746,0.026,0.836,0.138,2018-05-23T14:38:00.000+03:00
642,0.9269,0.0,0.911,0.089,2018-05-23T14:33:00.000+03:00
643,-0.0772,0.059,0.894,0.047,2018-05-23T14:31:00.000+03:00
644,0.9783,0.035,0.831,0.134,2018-05-23T14:31:00.000+03:00
645,-0.5994,0.135,0.77,0.095,2018-05-23T14:31:00.000+03:00
646,0.9765,0.028,0.884,0.088,2018-05-23T14:30:00.000+03:00
647,0.9612,0.0,0.8,0.2,2018-05-23T14:29:00.000+03:00
648,0.9962,0.021,0.856,0.123,2018-05-23T14:29:00.000+03:00
649,-0.5719,0.153,0.847,0.0,2018-05-23T14:29:00.000+03:00
650,0.9647,0.0,0.89,0.11,2018-05-23T14:28:00.000+03:00
651,0.0258,0.057,0.885,0.058,2018-05-23T14:26:00.000+03:00
652,0.7067,0.073,0.843,0.084,2018-05-23T14:26:00.000+03:00
653,0.5467,0.028,0.899,0.073,2018-05-23T14:23:00.000+03:00
654,0.9145,0.059,0.863,0.078,2018-05-23T14:21:00.000+03:00
655,-0.4939,0.079,0.877,0.045,2018-05-23T14:21:00.000+03:00
656,0.8898,0.05,0.876,0.074,2018-05-23T14:20:00.000+03:00
657,0.128,0.0,0.889,0.111,2018-05-23T14:16:00.000+03:00
658,-0.9725,0.089,0.871,0.04,2018-05-23T14:15:00.000+03:00
659,-0.665,0.119,0.794,0.087,2018-05-23T14:15:00.000+03:00
660,-0.9691,0.088,0.87,0.041,2018-05-23T14:15:00.000+03:00
661,0.9814,0.058,0.832,0.11,2018-05-23T14:13:00.000+03:00
662,0.7622,0.072,0.817,0.11,2018-05-23T14:12:00.000+03:00
663,0.8516,0.023,0.922,0.055,2018-05-23T14:10:00.000+03:00
664,0.3291,0.03,0.915,0.055,2018-05-23T14:10:00.000+03:00
665,0.8253,0.015,0.912,0.073,2018-05-23T14:08:00.000+03:00
666,0.5423,0.0,0.842,0.158,2018-05-23T14:06:00.000+03:00
667,0.0,0.0,1.0,0.0,2018-05-23T14:06:00.000+03:00
668,0.9354,0.032,0.89,0.078,2018-05-23T14:04:00.000+03:00
669,0.9976,0.012,0.887,0.102,2018-05-23T14:04:00.000+03:00
670,0.9878,0.007,0.917,0.076,2018-05-23T14:04:00.000+03:00
671,0.9968,0.012,0.895,0.093,2018-05-23T14:03:00.000+03:00
672,0.0,0.0,1.0,0.0,2018-05-23T14:00:00.000+03:00
673,-0.1027,0.082,0.857,0.061,2018-05-23T14:00:00.000+03:00
674,0.4588,0.042,0.838,0.12,2018-05-23T13:59:00.000+03:00
675,0.6207,0.0,0.859,0.141,2018-05-23T13:59:00.000+03:00
676,0.0,0.0,1.0,0.0,2018-05-23T13:59:00.000+03:00
677,0.0,0.0,1.0,0.0,2018-05-23T13:59:00.000+03:00
678,0.4082,0.0,0.908,0.092,2018-05-23T13:59:00.000+03:00
679,0.9899,0.019,0.848,0.133,2018-05-23T13:58:00.000+03:00
680,0.0772,0.05,0.895,0.055,2018-05-23T13:58:00.000+03:00
681,0.4939,0.0,0.865,0.135,2018-05-23T13:56:00.000+03:00
682,0.9791,0.049,0.831,0.12,2018-05-23T13:53:00.000+03:00
683,0.0,0.0,1.0,0.0,2018-05-23T13:52:00.000+03:00
684,0.8265,0.022,0.832,0.146,2018-05-23T13:52:00.000+03:00
685,0.9771,0.0,0.887,0.113,2018-05-23T13:49:00.000+03:00
686,0.0,0.0,1.0,0.0,2018-05-23T13:47:00.000+03:00
687,0.9892,0.011,0.753,0.236,2018-05-23T13:47:00.000+03:00
688,-0.7424,0.121,0.767,0.112,2018-05-23T13:46:00.000+03:00
689,0.0,0.0,1.0,0.0,2018-05-23T13:46:00.000+03:00
690,-0.1027,0.071,0.876,0.053,2018-05-23T13:45:00.000+03:00
691,0.0,0.0,1.0,0.0,2018-05-23T13:44:00.000+03:00
692,0.8613,0.025,0.925,0.051,2018-05-23T13:43:00.000+03:00
693,0.0,0.0,0.0,0.0,2018-05-23T13:43:00.000+03:00
694,0.8613,0.025,0.925,0.051,2018-05-23T13:43:00.000+03:00
695,0.0,0.0,1.0,0.0,2018-05-23T13:42:00.000+03:00
696,0.1027,0.069,0.867,0.063,2018-05-23T13:40:00.000+03:00
697,-0.776,0.138,0.797,0.065,2018-05-23T13:40:00.000+03:00
698,0.9505,0.032,0.885,0.083,2018-05-23T13:37:00.000+03:00
699,-0.9984,0.214,0.703,0.083,2018-05-23T13:37:00.000+03:00
700,0.3164,0.095,0.781,0.123,2018-06-01T01:19:00.000+03:00
701,0.0,0.0,1.0,0.0,2018-06-01T01:18:00.000+03:00
702,0.0,0.0,1.0,0.0,2018-06-01T01:15:00.000+03:00
703,0.8658,0.008,0.926,0.065,2018-06-01T01:12:00.000+03:00
704,0.0,0.0,1.0,0.0,2018-06-01T01:10:00.000+03:00
705,0.9934,0.045,0.793,0.162,2018-06-01T01:08:00.000+03:00
706,0.5719,0.0,0.879,0.121,2018-06-01T01:06:00.000+03:00
707,-0.0258,0.053,0.897,0.051,2018-06-01T01:01:00.000+03:00
708,0.7783,0.043,0.852,0.105,2018-06-01T01:00:00.000+03:00
709,-0.8553,0.089,0.86,0.052,2018-06-01T01:00:00.000+03:00
710,0.9667,0.0,0.797,0.203,2018-06-01T00:57:00.000+03:00
711,0.4333,0.043,0.895,0.062,2018-06-01T00:57:00.000+03:00
712,0.9933,0.016,0.888,0.096,2018-06-01T00:57:00.000+03:00
713,0.9919,0.02,0.867,0.113,2018-06-01T00:54:00.000+03:00
714,0.9919,0.02,0.868,0.113,2018-06-01T00:50:00.000+03:00
715,0.4215,0.0,0.915,0.085,2018-06-01T00:46:00.000+03:00
716,0.9919,0.019,0.872,0.109,2018-06-01T00:46:00.000+03:00
717,0.991,0.034,0.871,0.095,2018-06-01T00:46:00.000+03:00
718,0.8777,0.027,0.844,0.129,2018-06-01T00:45:00.000+03:00
719,0.8793,0.02,0.914,0.066,2018-06-01T00:33:00.000+03:00
720,0.8555,0.0,0.836,0.164,2018-06-01T00:33:00.000+03:00
721,0.0,0.0,1.0,0.0,2018-06-01T00:33:00.000+03:00
722,0.7717,0.0,0.915,0.085,2018-06-01T00:28:00.000+03:00
723,-0.8207,0.193,0.745,0.062,2018-06-01T00:27:00.000+03:00
724,0.9407,0.029,0.787,0.184,2018-06-01T00:27:00.000+03:00
725,0.9992,0.028,0.728,0.244,2018-06-01T00:27:00.000+03:00
726,0.9823,0.046,0.626,0.329,2018-06-01T00:27:00.000+03:00
727,0.9311,0.025,0.812,0.163,2018-06-01T00:26:00.000+03:00
728,0.7263,0.0,0.816,0.184,2018-06-01T00:24:00.000+03:00
729,0.0,0.0,1.0,0.0,2018-06-01T00:21:00.000+03:00
730,0.0,0.0,1.0,0.0,2018-06-01T00:21:00.000+03:00
731,0.0,0.0,1.0,0.0,2018-06-01T00:20:00.000+03:00
732,0.0,0.0,1.0,0.0,2018-06-01T00:19:00.000+03:00
733,0.3818,0.052,0.859,0.088,2018-06-01T00:19:00.000+03:00
734,0.9992,0.023,0.79,0.187,2018-06-01T00:16:00.000+03:00
735,0.9606,0.018,0.887,0.094,2018-06-01T00:16:00.000+03:00
